"","Ticker Symbol","For Year","Total Assets","Intangible Assets","Liabilities","Earnings Per Share","Total Revenue","Current Ratio","Quick Ratio","Profit Margin","Operating Margin","Total Liabilities","Total Equity","Retained Earnings","Gross Margin","Estimated Shares Outstanding","Book Value","Asset Turnover","Total Debt To Equity","date","open","close","low","high","volume","month","Name","Sector","Industry"
"984","NEM",2014,2.4916e+10,0,0,1.02,7.292e+09,247,185,7,10,1.4642e+10,1.0274e+10,1.242e+09,39,498039215.686,2.4916e+10,0.292663348852143,1.42515086626436,2014-04-01,23.52,23.450001,23.4,23.74,7455800,"04","Newmont Mining Corporation","Basic Industries","Precious Metals"
"985","NEM",2015,2.5182e+10,0,0,0.43,7.729e+09,352,238,3,15,1.3832e+10,1.135e+10,1.41e+09,44,511627906.977,2.5182e+10,0.306925581764753,1.21867841409692,2015-04-01,21.83,22.719999,21.790001,22.77,6840100,"04","Newmont Mining Corporation","Basic Industries","Precious Metals"
"986","NFLX",2013,5412563000,2091071000,66610000,1.93,4374562000,142,142,3,5,4079002000,1333561000,552485000,29,58239896.3731,3254882000,0.808223756471749,3.05872922198535,2013-04-01,190.950005,182.429996,181.470001,191.500004,22947400,"04","Netflix, Inc.","Consumer Services","Consumer Electronics/Video Chains"
"987","NFLX",2014,7042500000,2773326000,198267000,4.44,5504656000,147,147,5,7,5184792000,1857708000,819284000,32,60089864.8649,4070907000,0.781633794817181,2.79096176578881,2014-04-01,351.75,364.690002,351.740013,365.249989,21338800,"04","Netflix, Inc.","Consumer Services","Consumer Electronics/Video Chains"
"988","NFLX",2015,10202871000,4312817000,172560000,0.29,6779511000,154,154,2,5,7979445000,2223426000,941925000,32,422900000,5717494000,0.66447091215796,3.58880619368488,2015-04-01,417.499996,413.120003,410.920006,418.499992,14639800,"04","Netflix, Inc.","Consumer Services","Consumer Electronics/Video Chains"
"989","NFX",2012,7.912e+09,0,-8.9e+07,-8.8,1.562e+09,90,77,76,87,5.132e+09,2.78e+09,1.3e+09,74,134545454.545,8.001e+09,0.1974216380182,1.84604316546763,2012-04-02,34.580002,35.220001,34.41,35.59,1786600,"04","Newfield Exploration Company","Energy","Oil & Gas Production"
"990","NFX",2013,9.321e+09,0,6.6e+07,0.94,1.857e+09,70,57,8,24,6.365e+09,2.956e+09,1.427e+09,78,156382978.723,9.255e+09,0.199227550691986,2.15324763193505,2013-04-01,22.610001,21.93,21.6,22.610001,2470300,"04","Newfield Exploration Company","Energy","Oil & Gas Production"
"991","NFX",2014,9.58e+09,0,2.9e+07,6.59,2.288e+09,85,82,39,25,5.687e+09,3.893e+09,2.327e+09,79,136570561.457,9.551e+09,0.238830897703549,1.46082712561007,2014-04-01,31.43,31.360001,30.940001,31.57,2038100,"04","Newfield Exploration Company","Energy","Oil & Gas Production"
"992","NFX",2015,4.768e+09,0,-1.8e+07,-21.18,1.557e+09,97,91,216,325,3.389e+09,1.379e+09,-1.035e+09,68,158734655.335,4.786e+09,0.326552013422819,2.45757795503988,2015-04-01,35.400002,36.09,35.400002,36.93,3474300,"04","Newfield Exploration Company","Energy","Oil & Gas Production"
"993","NKE",2013,1.7545e+10,2.89e+08,2.7e+07,NA,2.5313e+10,344,256,10,13,6.464e+09,1.1081e+10,5.62e+09,44,NA,1.7229e+10,1.44274722143061,0.583340853713564,2013-04-01,59,58.259998,57.98,59.189999,6969800,"04","Nike, Inc.","Consumer Non-Durables","Shoe Manufacturing"
"994","NKE",2014,1.8594e+10,2.82e+08,5.25e+08,NA,2.7799e+10,272,194,10,13,7.77e+09,1.0824e+10,4.871e+09,45,NA,1.7787e+10,1.49505216736582,0.717849223946785,2014-04-01,74.019997,74.389999,74.019997,74.779999,7399400,"04","Nike, Inc.","Consumer Non-Durables","Shoe Manufacturing"
"995","NKE",2015,2.1597e+10,2.81e+08,1.237e+09,NA,3.0601e+10,246,178,11,14,8.89e+09,1.2707e+10,4.685e+09,46,NA,2.0079e+10,1.41690975598463,0.699614385771622,2015-04-01,100,99.550003,98.339996,100.279999,6605400,"04","Nike, Inc.","Consumer Non-Durables","Shoe Manufacturing"
"996","NLSN",2013,1.553e+10,4.781e+09,1.5e+07,1.97,5.703e+09,139,139,13,15,9.801e+09,5.729e+09,-5.12e+08,58,375634517.766,1.0734e+10,0.367224726336124,1.71076976784779,2013-04-01,35.52,35.380001,35.049999,35.700001,1207200,"04","Nielsen N.V.","Miscellaneous","Business Services"
"997","NLSN",2014,1.5326e+10,4.715e+09,-2.3e+07,1.01,6.288e+09,112,112,6,17,1.027e+10,5.056e+09,-1.28e+08,58,380198019.802,1.0634e+10,0.410283178911653,2.03125,2014-04-01,44.630001,45.189999,44.630001,45.209999,1586300,"04","Nielsen N.V.","Miscellaneous","Business Services"
"998","NLSN",2015,1.5303e+10,4.772e+09,6e+07,1.55,6.172e+09,113,113,9,18,1.087e+10,4.433e+09,3.41e+08,59,367741935.484,1.0471e+10,0.403319610533882,2.45206406496729,2015-04-01,44.5,44.959999,44.110001,45.099998,2921700,"04","Nielsen N.V.","Miscellaneous","Business Services"
"999","NOV",2012,3.1484e+10,4.743e+09,-4.4e+07,5.86,1.7194e+10,278,173,14,20,1.1245e+10,2.0239e+10,1.1385e+10,29,425085324.232,2.6785e+10,0.546118663448101,0.555610455062009,2012-04-02,78.050002,80.269998,77.540007,81.469996,3644300,"04","National Oilwell Varco, Inc.","Energy","Metal Fabrications"
"1000","NOV",2013,3.4812e+10,5.055e+09,8.93e+08,5.46,1.9221e+10,246,162,12,17,1.2582e+10,2.223e+10,1.3323e+10,27,426190476.19,2.8864e+10,0.55213719407101,0.565991902834008,2013-04-01,70.759997,69.769993,69.039995,71.089993,3164300,"04","National Oilwell Varco, Inc.","Energy","Metal Fabrications"
"1001","NOV",2014,3.3562e+10,4.444e+09,7.91e+08,5.85,2.144e+10,219,148,12,17,1.287e+10,2.0692e+10,1.3181e+10,27,427692307.692,2.8327e+10,0.638817710505929,0.621979508988981,2014-04-01,77.820006,78.059994,77.290001,78.249994,3250400,"04","National Oilwell Varco, Inc.","Energy","Metal Fabrications"
"1002","NOV",2015,2.6725e+10,3.849e+09,-2.56e+09,-1.99,1.4757e+10,278,168,5,3,1.0342e+10,1.6383e+10,9.927e+09,21,386432160.804,2.5436e+10,0.552179607109448,0.631264115241409,2015-04-01,50.189999,49.919998,49.869999,50.470001,4704000,"04","National Oilwell Varco, Inc.","Energy","Metal Fabrications"
"1003","NSC",2013,3.2483e+10,0,5e+06,6.1,1.1245e+10,133,124,17,29,2.1194e+10,1.1289e+10,9.339e+09,64,313114754.098,3.2478e+10,0.346181079333805,1.87740278146869,2013-04-01,76.940002,76.120003,76,77,1655100,"04","Norfolk Souther Corporation","Transportation","Railroads"
"1004","NSC",2014,3.32e+10,0,1.16e+08,6.44,1.1624e+10,156,143,17,31,2.0792e+10,1.2408e+10,1.0348e+10,64,310559006.211,3.3084e+10,0.350120481927711,1.67569310122502,2014-04-01,97.5,98.080002,96.760002,98.099998,1202500,"04","Norfolk Souther Corporation","Transportation","Railroads"
"1005","NSC",2015,3.4139e+10,0,-1.52e+08,5.13,1.0511e+10,113,100,15,27,2.1951e+10,1.2188e+10,1.0191e+10,65,303313840.156,3.4291e+10,0.307888338849996,1.80103380374138,2015-04-01,102.650002,102.959999,102.080002,103.419998,1640100,"04","Norfolk Souther Corporation","Transportation","Railroads"
"1006","NTAP",2013,11242400000,180600000,276700000,1.4,6332400000,220,216,8,10,6524900000,4717500000,2896800000,59,360928571.429,10785100000,0.563260513769302,1.38312665606783,2013-04-01,34.07,34.060001,33.700001,34.400002,4954000,"04","NetApp, Inc.","Technology","Electronic Components"
"1007","NTAP",2014,9213800000,121500000,1.27e+08,1.87,6.325e+09,240,236,10,12,5427300000,3786500000,1100000,62,341176470.588,8965300000,0.686470294558163,1.43332893173115,2014-04-01,36.919998,37.119999,36.580002,37.200001,3094000,"04","NetApp, Inc.","Technology","Electronic Components"
"1008","NTAP",2015,9.401e+09,9e+07,9.4e+07,1.77,6.123e+09,250,245,9,12,5.987e+09,3.414e+09,5.3e+07,63,316384180.791,9.217e+09,0.651313690032975,1.75366139425893,2015-04-01,35.400002,35.27,34.939999,35.43,2787800,"04","NetApp, Inc.","Technology","Electronic Components"
"1009","NTRS",2012,97463800000,0,8500000,2.82,4193500000,NA,NA,16,0,89936800000,7.527e+09,6702700000,0,243723404.255,97455300000,0.0430262312776641,11.9485585226518,2012-04-02,47.59,47.830002,47.139999,48.02,985400,"04","Northern Trust Corporation","Finance","Major Banks"
"1010","NTRS",2013,102947300000,0,-42700000,3.01,4311700000,NA,NA,17,0,95035300000,7.912e+09,7134800000,0,242956810.631,1.0299e+11,0.0418825942982477,12.0115394337715,2013-04-01,54.380001,54.380001,54.240002,54.93,929300,"04","Northern Trust Corporation","Finance","Major Banks"
"1011","NTRS",2014,109946500000,0,50700000,3.34,4512600000,NA,NA,18,0,101497600000,8448900000,7625400000,0,243053892.216,109895800000,0.0410435984774413,12.0131141332008,2014-04-01,65.779999,65.75,65.290001,65.980003,833300,"04","Northern Trust Corporation","Finance","Major Banks"
"1012","NTRS",2015,116749600000,0,198600000,4.03,4856500000,NA,NA,20,0,108043700000,8705900000,8242800000,0,241637717.122,1.16551e+11,0.0415975729253034,12.4103998437841,2015-04-01,69.360001,70.050003,68.879997,70.239998,1315200,"04","Northern Trust Corporation","Finance","Major Banks"
"1013","NUE",2012,14152059000,959240000,-199881000,1.58,19429273000,279,164,3,5,6510488000,7641571000,7124523000,8,319379113.924,13392700000,1.37289372521695,0.851982923406718,2012-04-02,42.959999,43.490002,42.740002,43.990002,3896900,"04","Nucor Corporation","Basic Industries","Steel/Iron Ore"
"1014","NUE",2013,15203283000,874154000,124594000,1.52,19052046000,327,194,3,5,7557514000,7645769000,7140440000,7,321069078.947,14204535000,1.25315341429874,0.988457014591992,2013-04-01,46.16,45.139999,44.900002,46.240002,3244400,"04","Nucor Corporation","Basic Industries","Steel/Iron Ore"
"1015","NUE",2014,15615927000,862093000,-155573000,2.22,21105141000,307,176,3,6,7843457000,7772470000,7378214000,9,321597297.297,14909407000,1.35151381022721,1.00913313271071,2014-04-01,50.799999,50.630001,50.43,50.970001,1584300,"04","Nucor Corporation","Basic Industries","Steel/Iron Ore"
"1016","NUE",2015,14250399000,770672000,-432399000,1.11,16439276000,415,261,2,5,6833521000,7416878000,7255972000,10,322215315.315,13912126000,1.1536011026779,0.921347364753741,2015-04-01,46.84,46.310001,45.59,46.950001,3773100,"04","Nucor Corporation","Basic Industries","Steel/Iron Ore"
"1017","NVDA",2013,6412245000,312332000,97290000,0.91,4280159000,489,447,13,15,1584542000,4827703000,3246088000,52,618171428.571,6002623000,0.667497732853314,0.328218616596754,2013-04-01,12.8,12.41,12.32,12.8,11070700,"04","NVIDIA Corporation","Technology","Semiconductors"
"1018","NVDA",2014,7250894000,296012000,-5.3e+07,0.75,4.13e+09,595,554,11,12,2794496000,4456398000,3504742000,55,586666666.667,7007882000,0.56958493669884,0.62707505029847,2014-04-01,18.48,18.65,18.26,18.870001,16406800,"04","NVIDIA Corporation","Technology","Semiconductors"
"1019","NVDA",2015,7.201e+09,2.22e+08,-6.3e+07,1.14,4.682e+09,638,584,13,16,2.783e+09,4.418e+09,3.949e+09,56,553508771.93,7.042e+09,0.65018747396195,0.629923042100498,2015-04-01,21.01,21.01,20.65,21.08,8269200,"04","NVIDIA Corporation","Technology","Semiconductors"
"1020","NWL",2012,6.222e+09,654100000,24900000,1.38,5508500000,145,100,7,12,4225300000,1996700000,2294900000,38,290797101.449,5.543e+09,0.885326261652202,2.1161416336956,2012-04-02,17.82,17.870001,17.75,18.08,2533400,"04","Newell Brands Inc.","Consumer Non-Durables","Plastic Products"
"1021","NWL",2013,6069700000,614500000,-22600000,1.64,5.607e+09,142,100,8,11,3998200000,2071500000,2242100000,38,289390243.902,5477800000,0.923768884788375,1.93009896210476,2013-04-01,26.15,25.93,25.879999,26.290001,2331800,"04","Newell Brands Inc.","Consumer Non-Durables","Plastic Products"
"1022","NWL",2014,6564300000,887200000,27400000,1.37,5.727e+09,121,84,7,11,4712900000,1851400000,2111200000,38,275766423.358,5649700000,0.872446414697683,2.54558712325808,2014-04-01,30.059999,30.299999,30.01,30.389999,2833100,"04","Newell Brands Inc.","Consumer Non-Durables","Plastic Products"
"1023","NWL",2015,7.278e+09,1063700000,4.4e+07,1.3,5915700000,125,89,6,10,5455100000,1822900000,2090900000,39,269230769.231,6170300000,0.812819455894476,2.99253936035987,2015-04-01,39.049999,39.98,38.810001,40.110001,2315500,"04","Newell Brands Inc.","Consumer Non-Durables","Plastic Products"
"1024","NWSA",2014,1.6489e+10,2.137e+09,1e+06,0.41,8.486e+09,233,233,3,4,3.226e+09,1.3243e+10,2.37e+08,100,582926829.268,1.4351e+10,0.514646127721511,0.243600392660273,2014-04-01,17.34,17.440001,17.200001,17.5,3302700,"04","News Corporation","Consumer Services","Newspapers/Magazines"
"1025","NWSA",2015,1.5035e+10,2.203e+09,1.2e+07,-0.26,8.524e+09,190,190,2,4,3.07e+09,1.1945e+10,8.8e+07,100,565384615.385,1.282e+10,0.566943797805121,0.257011301799916,2015-04-01,16.030001,16.110001,15.88,16.129999,2807300,"04","News Corporation","Consumer Services","Newspapers/Magazines"
"1026","O",2012,5429348000,242125000,8184000,0.86,484581000,NA,NA,33,80,3016554000,2412794000,-768661000,96,185060465.116,5179039000,0.0892521532972283,1.25023271775377,2012-04-02,38.73,38.84,38.709999,39.099998,652200,"04","Realty Income Corporation","Consumer Services","Real Estate Investment Trusts"
"1027","O",2013,9924441000,935459000,19114000,1.06,780209000,NA,NA,31,70,4538994000,5385447000,-991794000,95,231664150.943,8969868000,0.078614906371049,0.842825860137515,2013-04-01,45.299999,45.57,44.900002,45.57,1252100,"04","Realty Income Corporation","Consumer Services","Real Estate Investment Trusts"
"1028","O",2014,11012622000,1039724000,20130000,1.04,933505000,NA,NA,29,71,5399221000,5613401000,-1246964000,94,260225961.538,9952768000,0.0847668248306352,0.961844877998205,2014-04-01,40.919998,40.529999,40.209999,40.950001,2572200,"04","Realty Income Corporation","Consumer Services","Real Estate Investment Trusts"
"1029","O",2015,11865870000,1034417000,6168000,1.09,1023285000,NA,NA,28,72,5334274000,6531596000,-1530210000,95,260335779.817,10825285000,0.0862376715740186,0.816687682459234,2015-04-01,51.619999,51.48,51.07,51.93,1685200,"04","Realty Income Corporation","Consumer Services","Real Estate Investment Trusts"
"1030","OKE",2012,15855275000,996206000,12490000,1.75,10184121000,98,80,4,9,13725666000,2129609000,2059024000,16,206068000,14846579000,0.642317525240023,6.44515777309356,2012-04-02,81.359999,81.610003,81.06,82.139998,1721200,"04","ONEOK, Inc.","Public Utilities","Oil & Gas Production"
"1031","OKE",2013,17741481000,1024562000,111064000,1.29,11871879000,88,81,2,7,15403630000,2337851000,2020815000,14,206614728.682,16605855000,0.669159412339928,6.5887988584388,2013-04-01,47.650001,48.459999,47.540001,48.479999,3010200,"04","ONEOK, Inc.","Public Utilities","Oil & Gas Production"
"1032","OKE",2014,15261773000,1014740000,-564455000,1.5,12195091000,55,47,3,9,14669658000,592115000,138128000,17,209404666.667,14811488000,0.799061223096425,24.7750149886424,2014-04-01,59.43,59.139999,58.57,59.599998,1120400,"04","ONEOK, Inc.","Public Utilities","Oil & Gas Production"
"1033","OKE",2015,15446111000,1017258000,-223596000,1.17,7763206000,60,47,3,13,15110313000,335798000,0,27,209382051.282,14652449000,0.502599392170625,44.9982221454565,2015-04-01,48.220001,48.34,48.220001,49.150002,1620600,"04","ONEOK, Inc.","Public Utilities","Oil & Gas Production"
"1034","OMC",2013,22098700000,3.86e+08,0,3.73,14584500000,95,84,7,13,18516300000,3582400000,8961200000,100,265710455.764,21712700000,0.659970948517334,5.16868579723091,2013-04-01,58.779999,58.880001,58.369999,59.099998,1006300,"04","Omnicom Group Inc.","Technology","Advertising"
"1035","OMC",2014,21428400000,389400000,0,4.27,15317800000,92,82,7,13,18578400000,2.85e+09,9576900000,18,258548009.368,2.1039e+10,0.71483638535775,6.51873684210526,2014-04-01,72.800003,72.360001,70.660004,72.839996,1718200,"04","Omnicom Group Inc.","Technology","Advertising"
"1036","OMC",2015,22110700000,344800000,0,4.43,15134400000,84,76,7,13,19658300000,2452400000,10178200000,17,246930022.573,21765900000,0.684483078328592,8.01594356548687,2015-04-01,77.360001,77.68,76.790001,77.809998,1297100,"04","Omnicom Group Inc.","Technology","Advertising"
"1037","ORLY",2012,5749187000,0,730171000,4.83,6182184000,120,20,9,16,3640880000,2108307000,1023267000,50,121272463.768,5019016000,1.0753144748988,1.72692117419332,2012-04-02,91.190002,92.860001,91.089996,93.089996,1021100,"04","O&#39;Reilly Automotive, Inc.","Consumer Services","Other Specialty Stores"
"1038","ORLY",2013,6067208000,0,159710000,6.14,6649237000,117,19,10,17,4100887000,1966321000,846333000,51,109168078.176,5907498000,1.09593028622061,2.08556334393011,2013-04-01,103.129997,102.699997,101.599998,103.400002,729200,"04","O&#39;Reilly Automotive, Inc.","Consumer Services","Other Specialty Stores"
"1039","ORLY",2014,6532083000,0,434626000,7.46,7216081000,109,18,11,18,4513665000,2018418000,822473000,51,104313941.019,6097457000,1.10471361126305,2.23623897527668,2014-04-01,148.479996,149.350006,148.479996,151.259995,977500,"04","O&#39;Reilly Automotive, Inc.","Consumer Services","Other Specialty Stores"
"1040","ORLY",2015,6676684000,0,271310000,9.32,7966674000,99,12,12,19,4715370000,1961314000,678840000,52,99915879.8283,6405374000,1.19320818538065,2.40418923232078,2015-04-01,216.639999,215.300003,212.770004,216.779999,803700,"04","O&#39;Reilly Automotive, Inc.","Consumer Services","Other Specialty Stores"
"1041","OXY",2012,6.421e+10,0,-9.58e+08,5.67,2.01e+10,130,112,23,31,2.4194e+10,4.0016e+10,3.799e+10,68,810934744.268,6.5168e+10,0.313035352748793,0.604608156737305,2012-04-02,95.030004,97.480007,94.510006,98.240002,4839700,"04","Occidental Petroleum Corporation","Energy","Oil & Gas Production"
"1042","OXY",2013,6.9443e+10,0,6.34e+08,7.33,2.017e+10,134,120,29,33,2.6317e+10,4.3126e+10,4.1831e+10,68,805320600.273,6.8809e+10,0.290454041444062,0.610235124982609,2013-04-01,78.450007,78.950003,77.910007,79.210003,4369200,"04","Occidental Petroleum Corporation","Energy","Oil & Gas Production"
"1043","OXY",2014,5.6259e+10,0,-5.84e+08,0.79,1.9312e+10,168,156,3,7,2.13e+10,3.4959e+10,3.6067e+10,65,797468354.43,5.6843e+10,0.343269521321033,0.609285162619068,2014-04-01,95.390004,94.900009,94.610007,95.400005,4596200,"04","Occidental Petroleum Corporation","Energy","Oil & Gas Production"
"1044","OXY",2015,4.3437e+10,0,-2.32e+09,-10.23,1.248e+10,137,123,63,78,1.9087e+10,2.435e+10,2.596e+10,53,765298142.717,4.5757e+10,0.287312659714069,0.783860369609856,2015-04-01,74.220001,74.239998,73.470001,74.580002,4428100,"04","Occidental Petroleum Corporation","Energy","Oil & Gas Production"
"1045","PAYX",2013,6163700000,45200000,-16600000,1.56,2326200000,113,113,24,39,4.39e+09,1773700000,1088500000,100,364743589.744,6135100000,0.377403183152976,2.47505215087106,2013-04-01,34.860001,35.330002,34.849998,35.5,3701800,"04","Paychex, Inc.","Consumer Services","Diversified Commercial Services"
"1046","PAYX",2014,6370100000,40600000,45100000,1.72,2518900000,113,113,25,39,4593100000,1.777e+09,957500000,100,364825581.395,6284400000,0.395425503524277,2.58474957794035,2014-04-01,42.509998,42.5,42.049999,42.529999,3335100,"04","Paychex, Inc.","Consumer Services","Diversified Commercial Services"
"1047","PAYX",2015,6467500000,32400000,51100000,1.86,2739600000,111,111,25,38,4.682e+09,1785500000,894300000,100,362849462.366,6.384e+09,0.423594897564747,2.62223466816018,2015-04-01,49.220001,49.5,48.689999,49.549999,2334600,"04","Paychex, Inc.","Consumer Services","Diversified Commercial Services"
"1048","PBCT",2012,30324400000,1.99e+08,0,0.72,1355300000,NA,NA,18,0,25285600000,5038800000,756200000,0,340694444.444,30125400000,0.0446933822268536,5.01817893149162,2012-04-02,13.14,13.3,13.1,13.38,3138000,"04","People&#39;s United Financial, Inc.","Finance","Savings Institutions"
"1049","PBCT",2013,33213700000,172800000,0,0.74,1346100000,NA,NA,17,0,28645300000,4568400000,7.79e+08,0,314054054.054,33040900000,0.0405284566308481,6.2703134576657,2013-04-01,13.39,13.31,13.28,13.47,2767600,"04","People&#39;s United Financial, Inc.","Finance","Savings Institutions"
"1050","PBCT",2014,35997100000,1.48e+08,0,0.84,1381400000,NA,NA,18,0,3.1364e+10,4633100000,826700000,0,299642857.143,35849100000,0.0383753135669262,6.76954954566057,2014-04-01,14.86,14.92,14.68,14.96,2300500,"04","People&#39;s United Financial, Inc.","Finance","Savings Institutions"
"1051","PBCT",2015,38877400000,129100000,0,0.86,1421300000,NA,NA,18,0,34145800000,4731600000,880800000,0,302441860.465,38748300000,0.0365585147154902,7.21654408656691,2015-04-01,15.12,15.09,14.93,15.2,3539000,"04","People&#39;s United Financial, Inc.","Finance","Savings Institutions"
"1052","PBI",2012,7859891000,166214000,72757000,2.22,3823713000,112,105,12,16,7749260000,110631000,4744802000,59,200523873.874,7620920000,0.486484227325799,70.0460088040423,2012-04-02,17.52,17.74,17.43,17.74,3611100,"04","Pitney Bowes Inc.","Miscellaneous","Office Equipment/Supplies/Services"
